3536	3	3
3542	3	3
3545	3	3
3546	3	3
3547	3	3
3553	3	3
3555	3	3
3561	3	3
3567	3	3
3571	3	3
3572	3	3
3573	3	3
3575	3	3
3576	3	3
3577	3	3
3578	3	3
3579	3	3
3583	3	3
3586	3	3
3589	3	3
3590	3	3
3591	3	3
3595	3	3
3597	3	3
3598	3	3
3599	3	3
3600	3	3
3601	3	3
3602	3	3
3604	3	3
3605	3	3
3606	3	3
3607	3	3
3609	3	3
3610	3	3
3611	3	3
3614	3	3
3615	3	3
3616	3	3
3617	3	3
3619	3	3
3620	3	3
3621	3	3
3622	3	3
3624	3	3
3625	3	3
3626	3	3
3627	3	3
3631	3	3
3634	3	3
3635	3	3
3636	3	3
3637	3	3
3638	3	3
3641	3	3
3649	3	3
3651	3	3
3653	3	3
3654	3	3
3655	3	3
3659	3	3
3661	3	3
3662	3	3
3664	3	3
3665	3	3
3667	3	3
3672	3	3
3678	3	3
3681	3	3
3685	3	3
3686	3	3
3688	3	3
3690	3	3
3691	3	3
3692	3	3
3696	3	3
3697	3	3
3698	3	3
3699	3	3
3700	3	3
3701	3	3
3702	3	3
3703	3	3
3705	3	3
3706	3	3
3708	3	3
3709	3	3
3711	3	3
3712	3	3
3713	3	3
3714	3	3
3715	3	3
3716	3	3
3717	3	3
3718	3	3
3722	3	3
3723	3	3
3724	3	3
3728	3	3
3733	3	3
3735	3	3
3736	3	3
3737	3	3
3738	3	3
3739	3	3
3740	3	3
3741	3	3
3742	3	3
3743	3	3
3744	3	3
3745	3	3
3746	3	3
3755	3	3
3756	3	3
3758	3	3
3760	3	3
3761	3	3
3763	3	3
3767	3	3
3768	3	3
3770	3	3
3771	3	3
3772	3	3
3775	3	3
3792	3	3
3796	3	3
3799	3	3
3800	3	3
3802	3	3
3806	3	3
3807	3	3
3808	3	3
3809	3	3
3813	3	3
3814	3	3
3815	3	3
3816	3	3
3818	3	3
3822	3	3
3828	3	3
3834	3	3
3839	3	3
3845	3	3
3849	3	3
3852	3	3
4688	3	4
5130	3	5
5524	3	5
5526	3	5
5650	3	5
6055	3	6
6194	3	6
6363	3	6
6440	3	6
6771	3	6
6810	3	6
6811	3	6
8184	3	8
8185	3	8
8191	3	8
8951	3	9
8952	3	9
9244	3	9
9377	3	9
9779	3	10
9899	3	10
10024	3	10
10025	3	10
10775	3	11
10849	3	11
10852	3	11
10859	3	11
10962	3	11
10967	3	11
10968	3	11
10992	3	11
10994	3	11
10995	3	11
11115	3	12
11117	3	12
11232	3	12
11339	3	12
11344	3	12
11369	3	12
11370	3	12
11414	3	12
11529	3	12
11828	3	13
11897	3	13
12503	3	14
12558	3	14
12560	3	14
12562	3	14
12593	3	14
13118	3	15
13124	3	15
13125	3	15
13126	3	15
13131	3	15
13159	3	15
13486	3	16
13946	3	17
13947	3	17
14000	3	17
15493	3	20
15537	3	20
15789	3	20
15917	3	21
15921	3	21
16163	3	22
16281	3	X
16387	3	X
16515	3	X
16764	3	X
17097	3	X
17099	3	X
17101	3	X
17102	3	X
17104	3	X
17105	3	X
17106	3	X
17107	3	X
17109	3	X
17110	3	X
17111	3	X
17171	3	X
17226	3	X
159	4	1
329	4	1
332	4	1
333	4	1
335	4	1
337	4	1
338	4	1
341	4	1
351	4	1
395	4	1
396	4	1
793	4	1
980	4	1
1007	4	1
1008	4	1
1009	4	1
1086	4	1
1466	4	2
1716	4	2
1719	4	2
2637	4	2
2638	4	2
2639	4	2
2640	4	2
2641	4	2
2642	4	2
2643	4	2
2704	4	2
2757	4	2
2760	4	2
2761	4	2
2815	4	3
3871	4	4
3900	4	4
3929	4	4
3932	4	4
3940	4	4
3941	4	4
3942	4	4
3945	4	4
3946	4	4
3947	4	4
3948	4	4
3949	4	4
3950	4	4
3951	4	4
3953	4	4
3955	4	4
3957	4	4
3958	4	4
3960	4	4
3961	4	4
3962	4	4
3963	4	4
3965	4	4
3966	4	4
3967	4	4
3968	4	4
3969	4	4
3970	4	4
3971	4	4
3972	4	4
3973	4	4
3974	4	4
3975	4	4
3976	4	4
3979	4	4
3983	4	4
3985	4	4
3988	4	4
3989	4	4
3992	4	4
3993	4	4
3994	4	4
3999	4	4
4000	4	4
4002	4	4
4003	4	4
4004	4	4
4005	4	4
4006	4	4
4007	4	4
4008	4	4
4009	4	4
4026	4	4
4027	4	4
4028	4	4
4030	4	4
4031	4	4
4038	4	4
4042	4	4
4052	4	4
4058	4	4
4061	4	4
4062	4	4
4064	4	4
4065	4	4
4066	4	4
4067	4	4
4068	4	4
4070	4	4
4071	4	4
4072	4	4
4073	4	4
4074	4	4
4075	4	4
4077	4	4
4080	4	4
4094	4	4
4106	4	4
4124	4	4
4125	4	4
4135	4	4
4137	4	4
4143	4	4
4147	4	4
4148	4	4
4152	4	4
4153	4	4
4159	4	4
4160	4	4
4161	4	4
4163	4	4
4164	4	4
4167	4	4
4171	4	4
4172	4	4
4173	4	4
4177	4	4
4179	4	4
4180	4	4
4181	4	4
4183	4	4
4185	4	4
4186	4	4
4187	4	4
4188	4	4
4190	4	4
4193	4	4
4197	4	4
4204	4	4
4205	4	4
4208	4	4
4210	4	4
4211	4	4
4212	4	4
4213	4	4
4214	4	4
4216	4	4
4217	4	4
4223	4	4
4225	4	4
4226	4	4
4228	4	4
4230	4	4
4231	4	4
4232	4	4
4233	4	4
4236	4	4
4242	4	4
